-2.441798685821576775e+00,8.728206329415730824e-01,-7.841908195343647581e-01,-1.399090865787247173e+00,-4.524727663009935341e-01
-6.942310411913205082e-02,-9.864717849768157576e-01,8.759747188699728015e-01,5.398263344115956652e-01,1.062528074363639607e+00
1.333421524233566302e+00,-9.992625295683196240e-01,2.802567790890901911e+00,-1.642081372664148553e+00,-1.253750717280281313e+00
-2.317783458566995414e+00,-4.509192290316340057e-01,1.601252068551614727e+00,-1.740070503154260984e-01,9.236113414203628302e-01
7.808338388338169622e-01,6.406799951399465287e-02,7.128136524459468548e-01,-5.849873569597056067e-01,-1.465283163693759994e+00
-3.762831462891727541e-01,7.442964505474172210e-01,-1.043386148869248409e+00,7.172486109917851627e-01,-1.399994814477103222e-01
-1.910344312763088970e-01,8.556617265926665938e-01,-8.510765809188923781e-01,1.815975998955687842e-01,-1.214463774857660106e+00
2.365816118269842006e-01,-4.557589759284190190e-01,3.278910542292357011e-01,1.586701590163183961e-01,-8.797543877508604560e-01
2.090590637161425236e-01,-1.319211043836226782e+00,1.860567438370951676e-01,-1.585870941634618114e-01,-2.083694081315055513e+00
-8.544444539204341937e-02,3.967949490746081609e-01,1.376915408662959139e+00,1.951481994952341870e+00,-6.396568188468373384e-01
6.004228433488070227e-01,1.077500737581903734e-01,-1.007073155159406319e+00,1.350692394038258692e+00,8.673828346177890891e-01
6.286867095815620310e-01,2.486141041480574854e-01,2.159507937834437841e-01,8.197057395415370540e-02,-2.327710926750354015e-01
-2.177114770785018860e-01,-3.696088728231959886e-01,-2.771444560927701934e-03,9.278890256668755887e-01,-2.845326527698909813e-01
-3.519922946756215976e-01,2.357118026861156235e+00,1.900025544155509172e-01,5.451100004994314796e-01,-4.171756246633372966e-01
1.075601356155259786e-02,5.674560680508826671e-01,4.113503213108215539e-01,5.073282604282830510e-01,-1.495698248048683565e+00
-4.354493825118079808e-01,1.491309170757977531e+00,-1.777033890773924985e-01,2.336391525282658921e-01,1.851716762266636951e-01
-2.655388610522403936e-01,-7.352044732065579069e-01,-1.468795826944397032e+00,5.504282849272835731e-01,-1.930148051101867879e-01
-2.519157411960383230e-01,-8.436331751701833803e-02,2.936273925133978113e-01,-1.269729585224111501e+00,1.523594129367409789e+00
-1.450393389763517726e+00,7.095477898315659671e-01,-7.714619034350478355e-02,1.682113770013770049e+00,3.828186150904901441e-01
-9.707580868483061121e-01,9.272836222650078231e-01,1.111751365727268848e+00,1.131425221616362942e+00,4.325115886262896336e-01
-1.202175836138717591e+00,-6.580984616102242279e-01,-6.182745604678545615e-01,5.787874825109790011e-01,9.901818486356165350e-01
-2.567913631282491838e-01,-1.118338099416114340e-01,1.528349091023941675e+00,-5.019401395933151822e-01,-8.128197124911212823e-01
4.747658181698892754e-01,-1.023914731081003171e-01,3.112816505351329033e-01,7.854193207579227010e-02,-9.302074488832812182e-01
1.172612357764202029e+00,4.112423503316589013e-01,6.947758369644042586e-01,-6.826793238557553600e-01,4.376793420277850788e-01
-1.211990995052165454e+00,-9.358510640739854669e-02,-1.674742570558835242e+00,9.826900149863858694e-03,-6.436902437473439598e-01
-5.501227899392756582e-01,-7.952374206283215896e-01,-1.617465776826125246e-01,2.504886114320650226e-01,-4.902142502691549802e-02
5.610425253407269608e-01,-1.174093104219240180e+00,1.135294950350406396e+00,-1.980897852274158266e+00,5.661182484828981495e-03
-2.024007973998907806e-01,-5.815744589649873841e-01,-1.024505658199044378e+00,2.136201784969542050e+00,9.062785451492225697e-01
6.923830021573602611e-01,1.660399963177616067e+00,5.225615884068029321e-02,1.323327608795995813e-01,8.018414979299920420e-02
6.164151393241787957e-01,9.291556640439315728e-01,-6.201071096080714717e-01,4.908806385774444614e-01,2.207030900595523537e-01
-4.013586802941340737e-02,2.707728438584530384e+00,-2.344476101171024188e-02,9.303431732960448786e-01,-5.815441626047983953e-02
-5.956262112823252908e-01,-8.669485352731526318e-01,-9.378359132509010987e-01,-4.065578474296875355e-01,6.560603350484941476e-01
-3.514476302993788104e-01,4.428520355781850881e-01,4.847148309349628703e-01,7.546039446804986284e-01,1.667435724543144371e+00
8.951375051710060149e-02,9.427714516081610041e-01,4.288874189530801906e-01,4.855750641384923849e-01,-1.271158630725905292e+00
5.609963616285084109e-01,-2.470681657470932824e-01,-6.441343189641046685e-02,-1.764804819842076267e+00,-8.009490744911074156e-01
-1.557295214661393423e+00,1.500190960972921927e-02,1.470149953291374212e+00,6.992660537019730338e-01,2.280338800982693481e+00
-5.959905788987550634e-01,-1.075949576377197292e-01,-1.320328841885938798e-01,-8.615882392550163749e-01,-1.575262165800109804e+00
-6.191776190964888293e-01,9.552740674423254585e-01,1.036539608147745151e+00,5.792751874465948969e-01,7.161309819398111731e-01
9.174322069673045421e-01,-3.938456646863433552e-01,3.860035425595253478e-01,-5.719771873880868940e-01,1.211970934098576480e+00
-8.227319115725244270e-02,-7.629467102081677332e-01,1.796091493776607040e-01,1.823356119651186880e-01,-6.720877230998413276e-01
1.576080680293686920e-01,6.190934072367348939e-01,-1.007490322437958996e+00,-4.090849950139624491e-02,-2.567242136677939657e-01
-5.809641853141889190e-01,7.266744347257354519e-01,7.212552364565392171e-01,9.530249157776022884e-01,4.294893197864246837e-01
-2.648366111207201001e+00,-1.000052942542594581e+00,3.554244964889645142e-01,-8.080894518623438216e-02,2.868341508430363729e-02
1.647660700608066353e+00,2.245745872569032339e-02,5.981922364656513391e-01,-4.372078307516745754e-01,-7.551604602928370380e-02
-1.375558485297993627e+00,4.803855539314386136e-01,6.839470937901156233e+00,2.754737924175273189e+00,-1.037215549266438330e+00
-1.828018127593888653e-01,1.619351499375483394e+00,3.274160322370086806e+00,3.102196019413838157e-01,3.297530169677793221e+00
1.047204306390362438e-01,-3.217249408789252252e-02,-4.762507366048892021e-01,5.284601636257201251e-01,-4.764587472401262680e-01
1.517035003351766775e+00,-6.657801320986063143e-01,4.681981872078481710e-01,-8.806951521753375589e-02,3.061946197092920485e+00
-6.697488582382869760e-02,1.835336250789718404e+00,-3.445803777919805855e-01,7.148129152540758646e-01,5.189176530320429581e-01
2.597521037076985784e-01,-3.798269657997611626e-01,-3.393926062760455609e-01,1.601036940674216869e+00,-2.526356302848233870e-01
1.528670043282779556e+00,-1.227078727975980943e+00,-6.064227830243454909e-01,1.807280306228619793e+00,5.187119670912485603e-01
1.662280305814930470e-01,-6.026315723327680951e-01,1.363590047046495002e+00,6.437692677704636400e-03,-3.078433497529615703e+00
-2.344477665809749090e-01,-1.075310830173219045e+00,1.992002501558323702e-02,-2.220337976357908139e-01,-6.149559050170778640e-01
-1.265651490288628223e+00,-7.621344886560234011e-01,8.980486298790623101e-01,-1.311975145911810081e+00,-2.086978120796861291e-01
1.156516280755484294e+00,-6.126435507963539084e-01,-1.749888030097410396e-01,5.330752456821902241e-01,-1.182510809917754341e-01
-1.232832148633066227e+00,-2.227239344307169744e-01,-4.701502173084606273e-01,-6.820208556018400592e-02,1.334904754891526046e+00
3.754921398711711378e-01,-1.472518311188244500e+00,-1.066390626950781684e+00,-7.199792785389054206e-01,6.363169904537658850e-01
-2.368177406456878575e+00,-1.596788785924985410e+00,2.953325689569056944e+00,6.115921548137086550e-01,2.178395028865484750e+00
2.935690027449914807e-01,-7.516335713170685384e-01,-1.664105897534237100e-01,-1.203437436529623650e+00,-4.947747581512308979e-01
2.398903352793581578e-01,-1.108687984442676466e+00,-8.137401257947308730e-01,-8.484156573207741747e-01,-6.638848763965439215e-01
7.105699050895236679e-01,-2.186320942947968415e+00,1.758111837708399294e-01,1.558774380293200368e+00,5.056908754055028377e-01
-1.704334230962459618e+00,-2.024799379662099996e-01,1.218328640606477276e+00,1.299962576494080535e+00,-6.404701802863352889e-01
-1.305882640729629562e+00,-1.634299679627020829e+00,7.724694467059636249e-01,-1.900282117998252307e+00,4.033186622451405134e-01
-1.120785948797658582e+00,4.810073063464354037e-01,-9.704438830089363588e-01,5.004994130847292277e-01,-5.976712079177394221e-01
-4.511479830980532624e-01,-3.781063378597628311e-01,2.877405401711893851e-01,-1.001352612795700203e+00,-2.072332970580833766e+00
3.709381666600343186e-01,-1.182722757113420453e+00,-3.542012643783735149e-01,1.554087400697882870e+00,-8.893135003307663933e-01
5.006619100808441525e-01,-1.341826392710936400e-01,-5.414378535032328132e-01,-7.349234414759464595e-01,-1.158437361037266689e+00
2.387387396746531998e-01,-9.765665719192977434e-01,-1.947748454344746527e+00,-2.825634692013271124e-02,1.504443942322382766e+00
1.059072617507105907e+00,1.897635738898566959e+00,3.958658516107291803e-01,-7.834728730788707018e-01,-3.685519587157775057e-01
-1.096715040723705847e+00,-2.218985055070178181e+00,4.085490600579573806e-01,-1.414725690107961897e+00,-5.421926668389989157e-01
-1.726715798666111690e+00,-1.730618273094063575e+00,7.869706336226027776e-01,1.863765866185660425e-01,-4.063413265098815286e-01
-2.540580594841167272e+00,-1.260643208047783848e+00,1.618448363596625361e+00,2.118581573791719352e-01,1.158860582801137129e+00
4.050422309960056144e-01,-3.345703532620211695e-02,-1.456541603828903408e+00,-9.765754634623692310e-01,1.974981696549325261e-01
-3.297995988810368817e-01,-7.874658004787365995e-01,8.164598941311396185e-01,-3.699368705115153033e-01,-9.609943501101043950e-02
-5.550761207472868497e-01,1.381905274832920583e+00,6.706448480287798830e-01,-7.700184568211788649e-01,-8.422854678363611569e-01
-5.576691546211346578e-02,-9.497466353324015564e-01,-7.678752660194656521e-01,2.338547142857868355e+00,-2.219646843465120423e+00
1.702813160164423634e+00,-5.985521862991139974e-01,1.149541459208530902e+00,-1.457925342133876923e+00,5.175467226605721116e-01
-2.072827906947844578e+00,6.313174445845374239e-01,5.972039901549264229e-01,-3.393954262048669013e-01,5.947668946799566925e-01
-1.401381022512621088e+00,9.381694518379076753e-01,2.905634180804717914e+00,6.608294808822294808e-01,1.636489321896433147e+00
4.553721914796320380e-01,1.431751963996880983e+00,2.446104234088214147e-01,-1.097367887665494868e+00,-7.250936447190907685e-01
-1.125518235366168157e-01,1.140059088385025232e+00,6.384476422432755482e-01,1.410813995653789510e+00,5.980443534747705847e-01
-1.767798080908830727e+00,-2.474723872598710628e+00,-1.398580796320632036e+00,2.633172989221191695e+00,1.082999317537413297e+00
8.522226768398907248e-01,5.531424722008690953e-01,3.754391693850291922e-01,-1.804362339528793324e-01,5.970657423084524407e-01
-4.372904446128998007e-02,6.785597430371252681e-02,-2.123168051433584891e-01,1.298458275357572855e+00,5.446131671385080475e-01
1.549003517383250039e-01,1.633530047647719918e-01,5.775339085469548550e-01,-1.061721066749720999e+00,1.825913935264921739e-01
-2.060894038181286803e-01,1.120917745323220860e+00,-2.990728084346750970e-01,-5.408101256713435667e-01,-5.105171845199726333e-01
8.059059511024792011e-01,8.126260900428438072e-01,6.425302262944059262e-01,-2.351465101847855177e+00,6.139314387647913929e-01
-1.102628523978219782e-01,-1.036489965089463894e+00,-1.253265476773406828e+00,6.348033677388832396e-01,-9.759859615711904413e-01
3.207069110190222672e-01,-2.298037833220842319e-01,3.979458444974994236e-01,-7.314611359218626818e-01,-1.594739262641702293e+00
-1.745300393527413618e+00,-4.124221618786403365e-01,1.736687988784952008e+00,-3.938295341439618236e-02,-5.106918528647195199e-01
7.937850623358699842e-01,-1.125211570402419259e+00,-1.063741472293125989e+00,1.865122307449103012e+00,-1.036134015377195183e+00
-3.291207689934785852e-01,1.138789777829202036e-02,-2.154634722018966109e+00,9.516396015685708587e-01,1.608545504405446636e+00
6.970802757944456474e-01,-1.427021985536205184e+00,3.425403447912232502e-01,7.635484935784550009e-01,-2.378704411649618655e-01
-1.036174529229155344e-01,-4.942023254967104484e-01,4.650045886078387619e-02,1.137645359625762131e-01,-1.350898643941378818e+00
-5.556483869955096688e-01,1.984692086158076907e-01,-4.788446855324136053e-01,1.334844518878946194e-02,-2.801724168586973152e-01
-4.895045340469982298e-01,-1.571919408195888934e+00,-2.097432388049775387e+00,2.383907009203950267e+00,2.935308036314382765e-02
-2.964253372807316156e-01,2.644589013107647268e+00,1.187163699787495696e-01,6.578396638822280318e-01,-2.309195633224838673e-01
8.097015376577236800e-01,1.041200859950062174e+00,6.213614322302604687e-02,3.040400050955756051e-01,6.049584259593335789e-01
2.201265498911248938e-02,2.101186576009568263e+00,-8.003463015125529267e-01,-1.262857456091835695e-01,-3.905222733848165428e-01
-1.245221035578067736e+00,-4.267361185480781360e-01,-1.179212881332245416e-01,-1.137939212631884772e-01,1.537756257462817633e+00
7.113935255758366827e-01,3.778809744880527320e-04,6.775697623077513443e-01,-2.948400878976551939e-02,-1.216464062219579478e+00
1.133708593389396890e+00,4.713302427018187246e-01,-4.119027521102471279e-01,8.302587440473153668e-01,1.181061116858952653e+00
-1.279259013121498978e-01,5.098917766542787611e-01,-4.147126932416079770e-01,-9.339672979151251164e-01,1.984185144662366618e+00
1.136715641098323903e+00,-1.970745968402905834e+00,-8.877564495194889549e-01,-6.013600435544848022e-01,3.018842192756918466e-02
1.278946922043610934e+00,-4.101650291153953742e-01,-1.752567830933085546e-01,-8.125598929412161109e-01,7.318341893487915195e-01
8.871895826371325455e-01,-1.399222412917178859e+00,-1.966810786598602034e-01,-6.160620189539018909e-01,3.002942434789389381e+00
2.799949734189318695e-01,6.221939365039961256e-01,5.659995404546788178e-01,-9.302315248025418148e-02,-6.372053957871908203e-01
-8.006162933267387816e-01,-1.114239933945225136e+00,-3.154038787044852188e-01,1.865489537458535629e-01,-1.662281877658793983e+00
-6.601496458299452863e-01,1.448771166898237261e+00,-1.654253342779637426e-01,1.209923714194937189e-01,5.121222894485745192e-01
5.755780579069992298e-01,7.074300034064946452e-01,-3.925137070013540175e-01,6.800060796180081857e-01,-1.749764084720263624e-01
-1.260615741002790946e+00,9.759121925232929762e-01,6.516352345950824354e-01,-4.489714880331380220e-02,3.122952349829326985e-03
-1.149510888784331497e+00,1.428020077582532243e+00,1.586091470152510841e-01,9.936831632370131118e-01,-7.758157239536714878e-01
-2.213119181521441270e+00,4.266502275386319654e-01,4.119964375777936949e-01,-8.978084546046367631e-01,5.668829285992672551e-01
-1.334831969346461200e+00,7.663697962778256434e-01,1.647139718680783460e-01,1.562231485323930524e+00,-7.495571517485275503e-01
-4.479483335328794391e-01,-1.221800890677198353e-01,-2.384418054677604204e-01,3.658368773470274116e-01,4.329482775047106546e-01
-9.477364010031871233e-01,1.358402205477335700e+00,1.857122991971349446e+00,6.630520650035027774e-01,1.619561356536354246e+00
-8.660966764560737996e-01,7.648832545930132065e-01,-3.420245898068389190e-01,-2.485015184846749436e-01,-1.801721527288841163e+00
1.215311222760027121e+00,4.324517270193757312e-01,1.237576821447698705e-01,-1.794622396676093523e-01,7.705154289227887920e-01
4.766361692532333771e-01,-7.571974966396022300e-01,2.175311466710660446e-01,-1.937777506575448561e+00,-1.289805146589181606e-01
-4.358715717636721942e-01,-7.296563015764910565e-02,3.440249608671324677e-01,-1.633478460059913706e+00,4.602774112374050652e-01
-4.163524419048083014e-01,-1.165370582604193128e+00,-3.344240521200576022e-01,-8.465978610022230344e-02,8.583084167496948247e-01
-1.418481725886821865e+00,-6.109542309188464859e-01,2.895950176909163898e-01,-4.316782719068166241e-01,5.441737262627108773e-01
3.806754970833831631e-01,-9.595446971985422957e-01,-7.182350021290471176e-01,7.312356903009602505e-01,4.508668729692535959e-01
-5.237217777925941009e-01,-4.422834592644643292e-01,1.000500685641034337e+00,5.412612847925748483e-01,-1.188520971688783318e-01
1.717853022422326792e-01,1.798987103425920608e+00,1.696391462588130894e+00,2.880014587294546860e-02,1.765387636509246017e+00
1.338635170816774522e+00,7.719883708882017137e-01,5.516595786662474854e-01,-5.942525763624533219e-01,-6.139746619884418610e-01
-3.514817306250175855e-01,-1.014985164757637115e+00,-1.180318551074077460e+00,1.673049182889138620e-02,1.053807722459705998e+00
1.328609641446629963e+00,-1.639688273481120229e+00,-5.012070610782314306e-01,-2.562380931469794287e-01,-2.169907365269826416e-01
-1.159016396650247804e+00,5.954538738989914037e-01,-1.802510293116788231e+00,-2.338090070174235913e-03,-8.033607076881660314e-01
-2.031027089874827052e+00,-2.227072702971075457e-01,2.846607481005128393e-01,1.023065401909968086e+00,-3.003144800752325927e-01
-1.409794515227612566e+00,-4.505903382011157698e-01,-1.146437561251255399e+00,-2.582211698498861452e+00,-1.346714055954544742e+00
-4.593563371555692276e-01,-1.323414199066829944e-01,2.396308488146813853e-01,8.479794262696243035e-01,2.439282257064502579e-01
2.214520830764742376e-01,4.613859181372121365e-01,1.880941201819617548e-01,-3.375367229839170563e-02,5.787536867049408729e-01
2.311197736395270430e-01,-4.814904528510570436e-02,2.679493905492125738e-01,-8.869635849306355402e-01,-7.487007479904795870e-01
-1.587574084736065132e-04,-2.337890495521655954e+00,-7.684820675433198245e-01,9.083691055920882773e-01,2.470453991179363262e-01
4.862396135257193164e-01,-4.682538787760990862e-01,-1.221893016784810770e+00,-6.449311991266515331e-01,1.592051644485994677e+00
-1.072966115759543593e+00,1.451413811903954798e+00,-2.158932017323622166e+00,-8.443093104460596132e-01,-1.412357273894013110e+00
6.202011740691261155e-01,3.602254467771395241e-01,2.267428881832874721e-01,-9.267686933609080580e-01,-6.565671402290601533e-01
-8.277619890918360701e-01,-6.494670968861609994e-02,-9.260324762317838632e-01,3.927870785711877200e-01,1.241923263341307315e+00
-2.740738868267873496e-01,7.721977083573108858e-02,-1.088684966995197900e+00,-7.680854272001582661e-01,3.274726713693480035e-02
-1.208263639032578496e+00,-1.816362813728167325e+00,-1.512081345167450852e+00,1.263696424945305541e+00,-5.708650020110769274e-01
1.575706665621081637e+00,-9.879676011829793270e-01,1.500058209638446272e+00,-1.496022178780832990e+00,6.874791277927404520e-01
-1.375558485297991629e+00,4.803855539314382250e-01,6.839470937901158898e+00,2.754737924175271413e+00,-1.037215549266438996e+00
-1.828018127593883935e-01,1.619351499375481174e+00,3.274160322370083254e+00,3.102196019413830386e-01,3.297530169677790113e+00
1.047204306390376316e-01,-3.217249408789233517e-02,-4.762507366048920887e-01,5.284601636257195700e-01,-4.764587472401188295e-01
3.359422391840589661e-01,1.713906630760529293e+00,6.704340162615528564e-01,1.604428118597364339e+00,-1.216165963796576044e+00
-5.318045031758653618e-01,2.329381251380177709e+00,1.893099851651667942e+00,1.692951618310631456e+00,-1.413340166164153144e-01
5.093311281061572160e-01,-4.921574336631011071e-01,-8.110719873371102784e-01,-1.709523518222627603e+00,-9.526946341765530901e-01
-2.168076401982936385e+00,-2.037922432449772447e+00,1.934445711910298904e+00,2.679685708368919173e+00,-6.378744803480852488e-01
3.188841819674013700e-01,-2.971018536818789690e-01,-9.235697887280616691e-02,-1.323213813961359397e+00,-1.062840556981531570e+00
-1.801219652285756645e+00,5.070618501691104285e-01,7.688728160880701212e-01,-5.286279715646387267e-02,-2.115206223428718058e-01
-1.286047207098513834e+00,1.320003871041431687e+00,1.296298473731800627e+00,6.101858374919038042e-01,-5.368458806715175058e-01
-1.299324980199397128e+00,1.138446708311529942e+00,-1.195432026363238087e+00,1.134677736389245739e+00,-1.253017469955461094e-01
-9.916484108307586087e-01,-9.769864017484332086e-01,3.038357441365383549e-01,-1.166437571889272329e+00,-3.162013443628701181e-01
-2.200843328872575944e-02,-5.739629932617580366e-01,-9.892802524841479705e-01,8.693049938549178846e-01,1.627866956384403097e-01
-1.162110528319332481e+00,1.407708034800312147e+00,2.417686569141686004e+00,8.382881879013628357e-01,1.325070179041402119e+00
-1.789686794991159235e+00,1.004452477094852858e+00,1.674665552290125925e+00,-1.277113506789693265e-01,9.342485764643914115e-01
1.212917324470245806e+00,-1.163011797622421906e+00,-6.642575951395917055e-01,1.065982863455332996e+00,-1.698935111108133000e-01
1.408036699280704074e+00,-6.153600386554323176e-01,4.010984844031800778e-01,-5.583521166572639194e-01,4.058053761712819840e-01
3.490882799985400853e-01,1.546869917170113684e+00,-3.007409848218990933e-01,3.202749828541758825e-01,-3.486791280260538306e-01
-4.593647482027537476e-01,4.777680843764415264e-01,1.366163887940304300e-01,9.114617628330619059e-01,4.487653276376999539e-02
-1.990386196407488262e+00,2.277129893987081266e-01,4.898038286483964998e-01,-7.251198464635510987e-01,2.328345143594614530e-01
-1.169092303652033760e+00,3.311945589357977449e-01,-7.650107150745091844e-02,4.785369212379020354e-01,-4.419032972869155890e-02
-1.746723091746368750e+00,6.286631596917728881e-01,1.821140625031103077e+00,4.887308849648298037e-01,9.337403874692371541e-01
-1.837902560843814648e+00,5.433144086014296548e-01,-4.596180639289513814e-01,-6.259597324035119925e-01,-1.231624871329062981e-01
6.464111943349184486e-01,5.307251735359699296e-01,5.800497215150891561e-01,-3.431539342424885231e-01,-9.133371494271693702e-01
1.806737722116744937e-01,4.146229611929628245e-01,-1.887545865886549809e-02,-8.298913711929675197e-01,-1.969521785869738639e-01
-1.446164258759282673e+00,-5.214411306958118830e-01,-3.235773672739739037e-01,8.897778193650518475e-01,7.445486459613608055e-02
-4.898191792626945817e-01,8.372220420031875054e-01,-3.881554154798446676e-01,-3.079669858785202274e-01,2.608210899973174846e-02
-1.464868435083664100e-01,1.002161083986511603e+00,-2.982259616586771522e-01,5.409315199229728366e-01,-1.364752912274108221e+00
1.239357326792306091e-01,-1.578359479913205243e+00,4.349791419748539889e-01,1.615824372459787051e-01,9.928871117940882840e-01
8.355631578863337294e-01,1.061301657916827068e+00,2.361444042456275483e-01,-6.179814846180892163e-01,-7.487905679460153952e-01
1.404241283835004017e+00,-1.361438866406754038e-02,5.348186585897494183e-01,-9.115824549812355793e-01,-2.140857629035501086e-01
1.555516061060437716e+00,-1.327988115793203860e+00,3.503075437403659759e-02,8.788335049560298540e-01,-3.457693457731877973e-01
1.006273270020114630e-01,5.749707880662988657e-01,-2.621366774094702756e-01,2.289634039962761269e-01,-7.430969354608755184e-01
-1.362651609262164110e+00,1.013354982943750482e+00,-2.320491459651985000e+00,-3.047253702726936631e+00,-2.051078931007416006e+00
-2.286530924304785994e+00,-8.569433221644912058e-01,-7.338577317091701802e-02,-2.977593477791153020e+00,-4.497465202739472367e-01
-2.131383231013763702e+00,2.062569458593749849e-01,4.485846023099389623e-01,-1.419867735121110197e+00,2.046197152577969997e-02
1.055001109386018848e-01,3.478808897479309659e-01,-1.162712480993906672e+00,9.153233071029240886e-01,7.553842676289241886e-01
-1.701545700040663633e-01,-6.305813272659155366e-01,-4.479687422661687290e-01,-7.618933673199506096e-01,9.563771064708671554e-01
-1.157843500989209184e+00,-4.845345248704548413e-01,-1.066247276346161676e+00,9.394595666876913720e-01,7.392550221052034409e-01
1.252361570625137345e-02,-3.041714761736587502e-01,-3.311508469341649386e-02,1.296511339846994737e+00,-6.367444059823086644e-02
8.145436476579991369e-01,-6.104383559920854019e-01,1.030661602591102233e-01,4.350858281522726467e-01,7.429014394712914193e-02
-9.543222513975844201e-01,-8.257818494617057414e-01,-9.489077137298450593e-01,-1.745305426469935806e-01,-7.168588024586732832e-01
-2.414695984267868578e+00,-8.415281384187804914e-01,2.761284074826053203e+00,1.381284571890563084e-01,3.579867889529624869e-01
8.516687479116373805e-01,2.317899602101444467e-01,9.612888275880300537e-02,-9.330164820534462278e-01,8.492429950809634587e-01
